gender,age,job,marital,province,city,prefer,frequency,wineFrequency,side,choice1,seq,area_grade,choice2,choice1_당도,choice1_알콜 농도,choice1_과일향,choice1_오크향,choice1_깊이,choice1_견고함,choice2_당도,choice2_알콜 농도,choice2_과일향,choice2_오크향,choice2_깊이,choice2_견고함
FEMALE,40대,자영업,SINGLE,전라도,광양시,당도,2,1,Valencay,G,7087,4급지,C,L,H,H,H,M,M,H,L,H,M,M,M
MALE,50대,자영업,MARREID,서울시,양천구,당도,3,2,Annon,G,7088,1급지,E,L,H,H,H,M,M,H,H,M,M,M,L
FEMALE,30대,임시직,SINGLE,경상도,하동군,당도,1,1,Camenbert,D,7089,5급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,30대,자영업,SINGLE,서울시,강남구,당도,3,1,Ricotta,A,7090,1급지,E,M,H,M,H,H,H,H,H,M,M,M,L
MALE,40대,벤처직원,MARREID,충청도,청주시,당도,3,2,Brie,H,7091,1급지,A,M,H,M,M,H,H,M,H,M,H,H,H
FEMALE,20대,중소기업직원,MARREID,서울시,강동구,당도,6,3,Gorgonzola,D,7092,2급지,C,H,H,H,M,L,L,H,L,H,M,M,M
FEMALE,50대,임시직,MARREID,경상도,포항시 남구,깊이감,3,1,Cheddar,B,7093,2급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,40대,중소기업직원,MARREID,서울시,강동구,당도,1,1,Gorgonzola,D,7094,2급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,40대,교수,MARREID,부산시,진구,당도,1,1,Annon,F,7095,5급지,H,M,H,M,M,M,H,M,H,M,M,H,H
FEMALE,30대,교수,SINGLE,부산시,사하구,당도,3,1,Cheddar,E,7096,2급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,30대,회사직원,SINGLE,서울시,강남구,당도,1,1,Roquefort,G,7097,1급지,H,L,H,H,H,M,M,M,H,M,M,H,H
MALE,30대,자영업,SINGLE,서울시,마포구,깊이감,3,1,Valencay,E,7098,4급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,20대,자영업,MARREID,경상도,포항시 남구,당도,4,3,Cheddar,B,7099,2급지,G,H,L,H,M,L,M,L,H,H,H,M,M
MALE,50대,연구원,SINGLE,부산시,해운대구,당도,3,1,Cheddar,A,7100,1급지,A,M,H,M,H,H,H,M,H,M,H,H,H
FEMALE,40대,중소기업직원,SINGLE,경기도,평택시,당도,2,1,Valencay,F,7101,3급지,B,M,H,M,M,M,H,H,L,H,M,L,M
FEMALE,30대,임시직,MARREID,전라도,광양시,당도,1,1,Camenbert,D,7102,4급지,F,H,H,H,M,L,L,M,H,M,M,M,H
FEMALE,50대,의사,SINGLE,전라도,해남군,깊이감,1,1,Valencay,C,7103,4급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,40대,회사직원,MARREID,경기도,화성시,깊이감,3,1,Cheddar,D,7104,2급지,C,H,H,H,M,L,L,H,L,H,M,M,M
MALE,20대,중소기업직원,SINGLE,충청도,청주시,당도,2,1,Gorgonzola,E,7105,1급지,B,H,H,M,M,M,L,H,L,H,M,L,M
FEMALE,50대,중소기업직원,MARREID,서울시,양천구,깊이감,1,1,Valencay,B,7106,1급지,D,H,L,H,M,L,M,H,H,H,M,L,L
FEMALE,30대,임시직,MARREID,전라도,곡성군,깊이감,2,1,Ricotta,A,7107,6급지,E,M,H,M,H,H,H,H,H,M,M,M,L
FEMALE,50대,공무원,SINGLE,경기도,화성시,당도,1,1,Camenbert,G,7108,2급지,D,L,H,H,H,M,M,H,H,H,M,L,L
FEMALE,20대,자영업,MARREID,경기도,포천시,당도,2,1,Gorgonzola,D,7109,2급지,C,H,H,H,M,L,L,H,L,H,M,M,M
FEMALE,20대,학생,MARREID,충청도,청주시,당도,2,1,Valencay,C,7110,1급지,C,H,L,H,M,M,M,H,L,H,M,M,M
MALE,50대,중소기업직원,SINGLE,부산시,해운대구,당도,3,2,Roquefort,H,7111,1급지,H,M,H,M,M,H,H,M,H,M,M,H,H
FEMALE,30대,자영업,SINGLE,경기도,가평군,당도,2,1,Gorgonzola,D,7112,3급지,G,H,H,H,M,L,L,L,H,H,H,M,M
MALE,30대,공무원,SINGLE,서울시,양천구,당도,1,1,Valencay,H,7113,1급지,G,M,H,M,M,H,H,L,H,H,H,M,M
FEMALE,30대,중소기업직원,SINGLE,경상도,하동군,깊이감,2,1,Gorgonzola,E,7114,5급지,B,H,H,M,M,M,L,H,L,H,M,L,M
MALE,50대,교수,MARREID,경상도,포항시 남구,당도,2,1,Ricotta,F,7115,2급지,E,M,H,M,M,M,H,H,H,M,M,M,L
FEMALE,50대,변호사,SINGLE,부산시,사하구,깊이감,3,1,Camenbert,B,7116,2급지,C,H,L,H,M,L,M,H,L,H,M,M,M
MALE,30대,변호사,SINGLE,경상도,포항시 남구,깊이감,3,2,Cheddar,E,7117,2급지,A,H,H,M,M,M,L,M,H,M,H,H,H
FEMALE,30대,연구원,SINGLE,경상도,함안군,당도,2,1,Camenbert,F,7118,5급지,E,M,H,M,M,M,H,H,H,M,M,M,L
MALE,40대,변호사,MARREID,부산시,사하구,당도,1,1,Roquefort,F,7119,2급지,B,M,H,M,M,M,H,H,L,H,M,L,M
FEMALE,20대,기자,SINGLE,서울시,강남구,당도,3,2,Gorgonzola,C,7120,1급지,D,H,L,H,M,M,M,H,H,H,M,L,L
FEMALE,30대,교수,MARREID,서울시,양천구,당도,1,1,Brie,D,7121,1급지,H,H,H,H,M,L,L,M,H,M,M,H,H
MALE,20대,중소기업직원,SINGLE,경상도,하동군,당도,3,1,Brie,B,7122,5급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,40대,임시직,MARREID,서울시,양천구,깊이감,3,1,Camenbert,E,7123,1급지,H,H,H,M,M,M,L,M,H,M,M,H,H
MALE,20대,자영업,MARREID,경기도,평택시,깊이감,3,1,Roquefort,G,7124,3급지,A,L,H,H,H,M,M,M,H,M,H,H,H
FEMALE,30대,기자,MARREID,충청도,천안시,깊이감,1,1,Annon,E,7125,4급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,20대,중소기업직원,MARREID,서울시,강동구,당도,3,1,Roquefort,B,7126,2급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,30대,중소기업직원,MARREID,경상도,거제시,당도,3,1,Gorgonzola,D,7127,5급지,C,H,H,H,M,L,L,H,L,H,M,M,M
FEMALE,50대,중소기업직원,MARREID,부산시,해운대구,당도,1,1,Camenbert,D,7128,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,50대,자영업,MARREID,경기도,포천시,깊이감,2,1,Camenbert,D,7129,2급지,A,H,H,H,M,L,L,M,H,M,H,H,H
FEMALE,30대,공무원,MARREID,충청도,청주시,깊이감,3,2,Cheddar,F,7130,1급지,E,M,H,M,M,M,H,H,H,M,M,M,L
FEMALE,60대 이상,자영업,MARREID,부산시,해운대구,깊이감,2,1,Camenbert,H,7131,1급지,B,M,H,M,M,H,H,H,L,H,M,L,M
FEMALE,30대,자영업,MARREID,부산시,해운대구,깊이감,4,1,Camenbert,H,7132,1급지,E,M,H,M,M,H,H,H,H,M,M,M,L
MALE,50대,기자,MARREID,서울시,강남구,깊이감,2,1,Annon,A,7133,1급지,D,M,H,M,H,H,H,H,H,H,M,L,L
MALE,50대,중소기업직원,SINGLE,부산시,해운대구,깊이감,3,2,Annon,H,7134,1급지,E,M,H,M,M,H,H,H,H,M,M,M,L
FEMALE,50대,자영업,MARREID,부산시,해운대구,당도,3,2,Gorgonzola,B,7135,1급지,D,H,L,H,M,L,M,H,H,H,M,L,L
MALE,20대,회사직원,SINGLE,서울시,양천구,깊이감,1,1,Gorgonzola,B,7136,1급지,B,H,L,H,M,L,M,H,L,H,M,L,M
FEMALE,20대,학생,MARREID,경기도,포천시,깊이감,5,3,Brie,C,7137,2급지,E,H,L,H,M,M,M,H,H,M,M,M,L
FEMALE,20대,학생,SINGLE,경기도,안양시,당도,2,1,Roquefort,B,7138,3급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,40대,회사직원,MARREID,경상도,하동군,당도,1,1,Cheddar,C,7139,5급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,30대,벤처직원,SINGLE,충청도,청주시,당도,2,1,Gorgonzola,C,7140,1급지,B,H,L,H,M,M,M,H,L,H,M,L,M
MALE,40대,공무원,MARREID,경상도,포항시 남구,깊이감,1,1,Valencay,G,7141,2급지,A,L,H,H,H,M,M,M,H,M,H,H,H
FEMALE,40대,벤처직원,MARREID,경상도,포항시 남구,깊이감,3,2,Annon,D,7142,2급지,B,H,H,H,M,L,L,H,L,H,M,L,M
FEMALE,30대,벤처직원,SINGLE,부산시,사하구,깊이감,3,1,Ricotta,E,7143,2급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,30대,중소기업직원,MARREID,충청도,천안시,깊이감,2,1,Roquefort,B,7144,4급지,B,H,L,H,M,L,M,H,L,H,M,L,M
FEMALE,20대,변호사,MARREID,부산시,진구,깊이감,1,1,Brie,H,7145,5급지,E,M,H,M,M,H,H,H,H,M,M,M,L
FEMALE,40대,회사직원,MARREID,경기도,포천시,깊이감,2,1,Roquefort,D,7146,2급지,D,H,H,H,M,L,L,H,H,H,M,L,L
MALE,20대,임시직,MARREID,서울시,마포구,당도,2,1,Gorgonzola,B,7147,4급지,B,H,L,H,M,L,M,H,L,H,M,L,M
FEMALE,30대,공무원,SINGLE,충청도,홍성군,깊이감,2,1,Roquefort,E,7148,5급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,30대,임시직,SINGLE,전라도,해남군,깊이감,1,1,Brie,G,7149,4급지,F,L,H,H,H,M,M,M,H,M,M,M,H
MALE,30대,연구원,MARREID,서울시,강남구,깊이감,1,1,Cheddar,E,7150,1급지,A,H,H,M,M,M,L,M,H,M,H,H,H
MALE,40대,임시직,MARREID,부산시,사하구,깊이감,2,1,Valencay,C,7151,2급지,C,H,L,H,M,M,M,H,L,H,M,M,M
MALE,30대,회사직원,SINGLE,전라도,해남군,당도,2,1,Brie,D,7152,4급지,A,H,H,H,M,L,L,M,H,M,H,H,H
FEMALE,40대,벤처직원,SINGLE,서울시,강동구,당도,3,2,Camenbert,D,7153,2급지,C,H,H,H,M,L,L,H,L,H,M,M,M
MALE,30대,변호사,SINGLE,경기도,포천시,당도,3,2,Ricotta,G,7154,2급지,G,L,H,H,H,M,M,L,H,H,H,M,M
MALE,20대,학생,MARREID,충청도,진천군,당도,3,1,Cheddar,D,7155,6급지,D,H,H,H,M,L,L,H,H,H,M,L,L
MALE,50대,임시직,MARREID,서울시,강남구,당도,1,1,Brie,E,7156,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,30대,의사,SINGLE,서울시,양천구,당도,2,1,Roquefort,B,7157,1급지,D,H,L,H,M,L,M,H,H,H,M,L,L
MALE,20대,학생,MARREID,서울시,강북구,깊이감,5,2,Gorgonzola,E,7158,3급지,A,H,H,M,M,M,L,M,H,M,H,H,H
FEMALE,30대,의사,MARREID,경기도,화성시,깊이감,1,1,Gorgonzola,E,7159,2급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,40대,벤처직원,MARREID,부산시,해운대구,깊이감,5,2,Camenbert,H,7160,1급지,H,M,H,M,M,H,H,M,H,M,M,H,H
MALE,30대,자영업,MARREID,서울시,강북구,당도,3,2,Gorgonzola,G,7161,3급지,E,L,H,H,H,M,M,H,H,M,M,M,L
MALE,30대,임시직,MARREID,부산시,해운대구,깊이감,4,2,Cheddar,H,7162,1급지,C,M,H,M,M,H,H,H,L,H,M,M,M
FEMALE,30대,연구원,SINGLE,경기도,가평군,깊이감,2,1,Camenbert,E,7163,3급지,C,H,H,M,M,M,L,H,L,H,M,M,M
FEMALE,30대,임시직,MARREID,경기도,가평군,깊이감,2,1,Valencay,E,7164,3급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,40대,임시직,MARREID,경기도,평택시,당도,3,1,Gorgonzola,B,7165,3급지,G,H,L,H,M,L,M,L,H,H,H,M,M
MALE,50대,공무원,MARREID,경상도,하동군,당도,2,1,Cheddar,A,7166,5급지,D,M,H,M,H,H,H,H,H,H,M,L,L
FEMALE,30대,공무원,MARREID,경기도,화성시,깊이감,3,1,Gorgonzola,E,7167,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
MALE,30대,의사,MARREID,경상도,함안군,당도,2,1,Camenbert,A,7168,5급지,E,M,H,M,H,H,H,H,H,M,M,M,L
MALE,50대,기자,MARREID,전라도,해남군,당도,3,2,Cheddar,D,7169,4급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,40대,교수,MARREID,경기도,평택시,당도,2,1,Valencay,E,7170,3급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,50대,자영업,SINGLE,부산시,사하구,당도,1,1,Gorgonzola,B,7171,2급지,B,H,L,H,M,L,M,H,L,H,M,L,M
FEMALE,20대,자영업,MARREID,부산시,해운대구,깊이감,3,1,Ricotta,G,7172,1급지,F,L,H,H,H,M,M,M,H,M,M,M,H
FEMALE,20대,학생,MARREID,전라도,익산시,당도,3,1,Gorgonzola,B,7173,6급지,B,H,L,H,M,L,M,H,L,H,M,L,M
MALE,40대,의사,MARREID,서울시,강북구,당도,2,1,Ricotta,F,7174,3급지,H,M,H,M,M,M,H,M,H,M,M,H,H
FEMALE,50대,자영업,MARREID,충청도,청주시,당도,5,3,Ricotta,G,7175,1급지,G,L,H,H,H,M,M,L,H,H,H,M,M
FEMALE,50대,공무원,MARREID,부산시,해운대구,당도,3,2,Brie,B,7176,1급지,D,H,L,H,M,L,M,H,H,H,M,L,L
MALE,40대,기자,MARREID,충청도,천안시,당도,2,1,Valencay,C,7177,4급지,F,H,L,H,M,M,M,M,H,M,M,M,H
FEMALE,30대,변호사,MARREID,경기도,화성시,당도,3,1,Annon,D,7178,2급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,40대,회사직원,SINGLE,부산시,사하구,깊이감,3,1,Cheddar,E,7179,2급지,A,H,H,M,M,M,L,M,H,M,H,H,H
FEMALE,20대,자영업,MARREID,서울시,강남구,당도,2,1,Brie,H,7180,1급지,B,M,H,M,M,H,H,H,L,H,M,L,M
FEMALE,40대,교수,MARREID,경기도,포천시,당도,2,1,Brie,C,7181,2급지,E,H,L,H,M,M,M,H,H,M,M,M,L
FEMALE,50대,변호사,SINGLE,충청도,청주시,당도,3,1,Camenbert,A,7182,1급지,B,M,H,M,H,H,H,H,L,H,M,L,M
FEMALE,50대,중소기업직원,MARREID,경기도,포천시,깊이감,3,1,Annon,D,7183,2급지,D,H,H,H,M,L,L,H,H,H,M,L,L
MALE,20대,자영업,MARREID,서울시,양천구,깊이감,1,1,Ricotta,E,7184,1급지,C,H,H,M,M,M,L,H,L,H,M,M,M
FEMALE,50대,중소기업직원,MARREID,경기도,화성시,당도,4,2,Cheddar,E,7185,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,20대,학생,MARREID,서울시,마포구,당도,4,3,Annon,B,7186,4급지,C,H,L,H,M,L,M,H,L,H,M,M,M
MALE,30대,임시직,MARREID,서울시,강남구,깊이감,4,3,Ricotta,H,7187,1급지,H,M,H,M,M,H,H,M,H,M,M,H,H
FEMALE,40대,벤처직원,MARREID,부산시,해운대구,당도,2,1,Camenbert,D,7188,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,40대,공무원,MARREID,부산시,해운대구,당도,3,2,Roquefort,G,7189,1급지,E,L,H,H,H,M,M,H,H,M,M,M,L
FEMALE,50대,중소기업직원,SINGLE,서울시,강북구,깊이감,3,1,Brie,E,7190,3급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,40대,임시직,MARREID,경기도,안양시,당도,1,1,Cheddar,B,7191,3급지,A,H,L,H,M,L,M,M,H,M,H,H,H
FEMALE,50대,임시직,MARREID,경상도,함안군,깊이감,1,1,Brie,B,7192,5급지,B,H,L,H,M,L,M,H,L,H,M,L,M
MALE,50대,기자,MARREID,서울시,강남구,깊이감,2,1,Cheddar,G,7193,1급지,H,L,H,H,H,M,M,M,H,M,M,H,H
FEMALE,50대,벤처직원,MARREID,충청도,홍성군,당도,4,1,Valencay,G,7194,5급지,B,L,H,H,H,M,M,H,L,H,M,L,M
MALE,50대,연구원,MARREID,경상도,함안군,깊이감,3,1,Roquefort,D,7195,5급지,F,H,H,H,M,L,L,M,H,M,M,M,H
FEMALE,40대,벤처직원,SINGLE,경상도,포항시 남구,당도,1,1,Ricotta,D,7196,2급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,20대,자영업,SINGLE,부산시,해운대구,당도,1,1,Ricotta,H,7197,1급지,A,M,H,M,M,H,H,M,H,M,H,H,H
FEMALE,30대,회사직원,MARREID,충청도,청주시,당도,2,1,Valencay,E,7198,1급지,C,H,H,M,M,M,L,H,L,H,M,M,M
FEMALE,40대,임시직,MARREID,충청도,청주시,깊이감,1,1,Camenbert,E,7199,1급지,G,H,H,M,M,M,L,L,H,H,H,M,M
FEMALE,30대,자영업,SINGLE,경기도,화성시,깊이감,3,2,Valencay,H,7200,2급지,F,M,H,M,M,H,H,M,H,M,M,M,H
MALE,30대,변호사,MARREID,서울시,양천구,당도,1,1,Cheddar,E,7201,1급지,F,H,H,M,M,M,L,M,H,M,M,M,H
MALE,40대,회사직원,MARREID,서울시,강북구,깊이감,2,1,Camenbert,H,7202,3급지,H,M,H,M,M,H,H,M,H,M,M,H,H
FEMALE,30대,회사직원,MARREID,부산시,해운대구,깊이감,2,1,Gorgonzola,E,7203,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,30대,임시직,MARREID,경상도,거제시,당도,3,2,Roquefort,B,7204,5급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,50대,중소기업직원,SINGLE,서울시,마포구,깊이감,1,1,Brie,D,7205,4급지,D,H,H,H,M,L,L,H,H,H,M,L,L
MALE,50대,변호사,MARREID,서울시,강남구,당도,3,2,Camenbert,A,7206,1급지,H,M,H,M,H,H,H,M,H,M,M,H,H
MALE,50대,임시직,SINGLE,서울시,강남구,깊이감,2,1,Ricotta,G,7207,1급지,E,L,H,H,H,M,M,H,H,M,M,M,L
FEMALE,40대,임시직,MARREID,부산시,기장군,당도,1,1,Brie,F,7208,1급지,G,M,H,M,M,M,H,L,H,H,H,M,M
FEMALE,20대,학생,MARREID,서울시,양천구,당도,5,1,Roquefort,B,7209,1급지,D,H,L,H,M,L,M,H,H,H,M,L,L
MALE,30대,벤처직원,SINGLE,전라도,익산시,깊이감,2,1,Roquefort,H,7210,6급지,E,M,H,M,M,H,H,H,H,M,M,M,L
FEMALE,20대,자영업,SINGLE,경상도,포항시 북구,당도,1,1,Camenbert,G,7211,3급지,F,L,H,H,H,M,M,M,H,M,M,M,H
MALE,20대,벤처직원,MARREID,서울시,마포구,당도,3,2,Camenbert,H,7212,4급지,C,M,H,M,M,H,H,H,L,H,M,M,M
FEMALE,30대,공무원,MARREID,경기도,안양시,당도,3,2,Brie,F,7213,3급지,E,M,H,M,M,M,H,H,H,M,M,M,L
MALE,40대,벤처직원,MARREID,전라도,곡성군,깊이감,1,1,Roquefort,D,7214,6급지,B,H,H,H,M,L,L,H,L,H,M,L,M
MALE,40대,의사,SINGLE,충청도,천안시,당도,1,1,Roquefort,G,7215,4급지,H,L,H,H,H,M,M,M,H,M,M,H,H
FEMALE,20대,자영업,SINGLE,충청도,청주시,깊이감,2,1,Brie,E,7216,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,40대,연구원,SINGLE,전라도,곡성군,깊이감,3,2,Brie,F,7217,6급지,D,M,H,M,M,M,H,H,H,H,M,L,L
MALE,30대,임시직,MARREID,서울시,강남구,깊이감,2,1,Cheddar,A,7218,1급지,F,M,H,M,H,H,H,M,H,M,M,M,H
MALE,40대,회사직원,MARREID,경기도,안양시,당도,3,2,Cheddar,F,7219,3급지,F,M,H,M,M,M,H,M,H,M,M,M,H
FEMALE,50대,공무원,SINGLE,서울시,강북구,당도,2,1,Camenbert,D,7220,3급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,60대 이상,중소기업직원,MARREID,전라도,해남군,당도,1,1,Gorgonzola,D,7221,4급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,20대,자영업,MARREID,서울시,강남구,당도,4,3,Roquefort,D,7222,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,40대,기자,SINGLE,전라도,광양시,깊이감,3,2,Roquefort,C,7223,4급지,G,H,L,H,M,M,M,L,H,H,H,M,M
MALE,30대,변호사,MARREID,충청도,진천군,당도,3,1,Camenbert,E,7224,6급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,30대,공무원,SINGLE,경상도,하동군,당도,3,2,Brie,E,7225,5급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,30대,연구원,SINGLE,서울시,강남구,당도,2,1,Camenbert,E,7226,1급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,40대,중소기업직원,MARREID,경상도,포항시 북구,당도,3,2,Gorgonzola,D,7227,3급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,30대,회사직원,MARREID,충청도,충주시,당도,3,2,Valencay,F,7228,6급지,E,M,H,M,M,M,H,H,H,M,M,M,L
FEMALE,30대,자영업,SINGLE,경기도,포천시,깊이감,1,1,Cheddar,B,7229,2급지,A,H,L,H,M,L,M,M,H,M,H,H,H
FEMALE,50대,회사직원,MARREID,서울시,양천구,당도,2,1,Cheddar,C,7230,1급지,C,H,L,H,M,M,M,H,L,H,M,M,M
MALE,50대,변호사,MARREID,경기도,안양시,당도,3,1,Brie,H,7231,3급지,A,M,H,M,M,H,H,M,H,M,H,H,H
MALE,40대,자영업,MARREID,부산시,사하구,당도,2,1,Annon,A,7232,2급지,H,M,H,M,H,H,H,M,H,M,M,H,H
FEMALE,40대,공무원,SINGLE,충청도,청주시,깊이감,3,2,Gorgonzola,B,7233,1급지,G,H,L,H,M,L,M,L,H,H,H,M,M
FEMALE,30대,자영업,MARREID,부산시,기장군,당도,4,2,Ricotta,C,7234,1급지,D,H,L,H,M,M,M,H,H,H,M,L,L
FEMALE,40대,교수,MARREID,서울시,강남구,당도,2,1,Cheddar,C,7235,1급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,30대,공무원,MARREID,경기도,안양시,깊이감,3,1,Ricotta,E,7236,3급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,30대,기자,MARREID,경상도,포항시 남구,당도,1,1,Brie,E,7237,2급지,A,H,H,M,M,M,L,M,H,M,H,H,H
FEMALE,30대,중소기업직원,MARREID,부산시,사하구,깊이감,3,2,Roquefort,E,7238,2급지,B,H,H,M,M,M,L,H,L,H,M,L,M
FEMALE,20대,임시직,SINGLE,경기도,평택시,깊이감,3,2,Brie,B,7239,3급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,20대,중소기업직원,MARREID,부산시,해운대구,당도,1,1,Valencay,D,7240,1급지,C,H,H,H,M,L,L,H,L,H,M,M,M
MALE,30대,중소기업직원,SINGLE,서울시,강동구,당도,2,1,Cheddar,H,7241,2급지,D,M,H,M,M,H,H,H,H,H,M,L,L
MALE,30대,임시직,MARREID,충청도,천안시,깊이감,4,2,Annon,F,7242,4급지,E,M,H,M,M,M,H,H,H,M,M,M,L
MALE,40대,연구원,SINGLE,경상도,하동군,당도,3,1,Gorgonzola,A,7243,5급지,H,M,H,M,H,H,H,M,H,M,M,H,H
FEMALE,40대,벤처직원,MARREID,경기도,포천시,당도,3,1,Camenbert,G,7244,2급지,E,L,H,H,H,M,M,H,H,M,M,M,L
FEMALE,20대,임시직,SINGLE,전라도,구례군,당도,4,3,Camenbert,B,7245,6급지,A,H,L,H,M,L,M,M,H,M,H,H,H
MALE,50대,임시직,MARREID,전라도,광양시,당도,4,3,Camenbert,A,7246,4급지,G,M,H,M,H,H,H,L,H,H,H,M,M
FEMALE,30대,중소기업직원,MARREID,부산시,진구,깊이감,3,2,Roquefort,D,7247,5급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,30대,회사직원,SINGLE,부산시,연제구,깊이감,3,2,Annon,B,7248,4급지,D,H,L,H,M,L,M,H,H,H,M,L,L
MALE,30대,공무원,SINGLE,경기도,화성시,깊이감,2,1,Ricotta,D,7249,2급지,H,H,H,H,M,L,L,M,H,M,M,H,H
MALE,50대,임시직,MARREID,전라도,구례군,당도,1,1,Roquefort,A,7250,6급지,H,M,H,M,H,H,H,M,H,M,M,H,H
FEMALE,20대,자영업,MARREID,경상도,포항시 남구,깊이감,3,1,Ricotta,D,7251,2급지,C,H,H,H,M,L,L,H,L,H,M,M,M
MALE,30대,자영업,MARREID,경기도,포천시,깊이감,1,1,Brie,E,7252,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
MALE,40대,공무원,MARREID,서울시,강남구,깊이감,2,1,Gorgonzola,F,7253,1급지,H,M,H,M,M,M,H,M,H,M,M,H,H
FEMALE,20대,학생,MARREID,경상도,포항시 남구,당도,2,1,Annon,G,7254,2급지,B,L,H,H,H,M,M,H,L,H,M,L,M
FEMALE,20대,자영업,SINGLE,충청도,천안시,깊이감,1,1,Annon,B,7255,4급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,50대,회사직원,MARREID,서울시,양천구,당도,1,1,Ricotta,D,7256,1급지,D,H,H,H,M,L,L,H,H,H,M,L,L
MALE,40대,벤처직원,MARREID,전라도,구례군,당도,3,2,Cheddar,F,7257,6급지,A,M,H,M,M,M,H,M,H,M,H,H,H
MALE,20대,자영업,MARREID,전라도,해남군,당도,4,3,Annon,H,7258,4급지,G,M,H,M,M,H,H,L,H,H,H,M,M
MALE,20대,자영업,MARREID,부산시,해운대구,당도,2,1,Gorgonzola,D,7259,1급지,H,H,H,H,M,L,L,M,H,M,M,H,H
FEMALE,50대,의사,MARREID,서울시,양천구,깊이감,3,1,Annon,D,7260,1급지,C,H,H,H,M,L,L,H,L,H,M,M,M
MALE,50대,교수,MARREID,경기도,평택시,깊이감,2,1,Cheddar,A,7261,3급지,E,M,H,M,H,H,H,H,H,M,M,M,L
FEMALE,40대,임시직,MARREID,충청도,청주시,깊이감,1,1,Annon,D,7262,1급지,A,H,H,H,M,L,L,M,H,M,H,H,H
MALE,40대,임시직,MARREID,부산시,해운대구,깊이감,3,1,Annon,E,7263,1급지,D,H,H,M,M,M,L,H,H,H,M,L,L
MALE,30대,의사,SINGLE,경기도,화성시,깊이감,4,3,Roquefort,G,7264,2급지,G,L,H,H,H,M,M,L,H,H,H,M,M
FEMALE,50대,교수,MARREID,서울시,양천구,깊이감,4,2,Brie,C,7265,1급지,D,H,L,H,M,M,M,H,H,H,M,L,L
FEMALE,30대,공무원,MARREID,전라도,해남군,깊이감,2,1,Brie,A,7266,4급지,D,M,H,M,H,H,H,H,H,H,M,L,L
MALE,40대,공무원,MARREID,서울시,강동구,깊이감,2,1,Camenbert,E,7267,2급지,H,H,H,M,M,M,L,M,H,M,M,H,H
MALE,50대,공무원,SINGLE,경기도,화성시,당도,1,1,Cheddar,H,7268,2급지,C,M,H,M,M,H,H,H,L,H,M,M,M
MALE,30대,의사,SINGLE,충청도,청주시,깊이감,1,1,Ricotta,G,7269,1급지,E,L,H,H,H,M,M,H,H,M,M,M,L
FEMALE,40대,자영업,SINGLE,전라도,광양시,깊이감,4,1,Annon,G,7270,4급지,G,L,H,H,H,M,M,L,H,H,H,M,M
