gender,age,job,marital,province,city,choice,prefer,frequency,wineFrequency,side,choice1,seq,area_grade
MALE,20대,자영업,SINGLE,충청도,홍성군,B,깊이감,2,1,Roquefort,D,9017,5급지
MALE,40대,회사직원,SINGLE,서울시,강남구,G,당도,2,1,Ricotta,F,9018,1급지
MALE,30대,공무원,MARREID,경상도,포항시 남구,E,당도,4,2,Camenbert,B,9019,2급지
MALE,40대,공무원,MARREID,부산시,해운대구,F,당도,4,2,Camenbert,G,9020,1급지
MALE,30대,임시직,MARREID,서울시,강남구,D,당도,2,1,Brie,G,9021,1급지
FEMALE,30대,자영업,MARREID,전라도,광양시,B,깊이감,4,2,Camenbert,G,9022,4급지
FEMALE,40대,연구원,MARREID,경기도,포천시,C,깊이감,4,1,Roquefort,F,9023,2급지
MALE,50대,임시직,SINGLE,경상도,포항시 남구,G,깊이감,1,1,Annon,D,9024,2급지
MALE,30대,임시직,MARREID,부산시,해운대구,G,깊이감,3,1,Roquefort,G,9025,1급지
MALE,40대,자영업,MARREID,부산시,사하구,E,당도,2,1,Brie,F,9026,2급지
FEMALE,50대,자영업,SINGLE,경기도,포천시,H,당도,3,1,Roquefort,H,9027,2급지
FEMALE,30대,교수,MARREID,충청도,청주시,B,당도,3,1,Gorgonzola,B,9028,1급지
MALE,40대,의사,MARREID,충청도,청주시,F,당도,3,1,Camenbert,D,9029,1급지
MALE,30대,자영업,MARREID,서울시,양천구,H,깊이감,5,3,Brie,E,9030,1급지
MALE,50대,임시직,SINGLE,부산시,해운대구,D,깊이감,3,2,Brie,D,9031,1급지
MALE,20대,학생,MARREID,부산시,해운대구,E,깊이감,2,1,Gorgonzola,E,9032,1급지
FEMALE,40대,기자,MARREID,경상도,포항시 북구,C,깊이감,1,1,Valencay,C,9033,3급지
MALE,20대,자영업,MARREID,경상도,포항시 남구,D,깊이감,3,1,Valencay,E,9034,2급지
FEMALE,50대,공무원,MARREID,부산시,기장군,D,당도,3,1,Gorgonzola,E,9035,1급지
FEMALE,40대,임시직,MARREID,부산시,해운대구,D,당도,2,1,Camenbert,G,9036,1급지
FEMALE,60대 이상,기자,MARREID,충청도,청주시,C,깊이감,3,1,Camenbert,A,9037,1급지
FEMALE,30대,연구원,MARREID,서울시,양천구,D,당도,2,1,Annon,D,9038,1급지
FEMALE,50대,자영업,SINGLE,경상도,포항시 북구,E,당도,2,1,Camenbert,G,9039,3급지
MALE,50대,벤처직원,MARREID,경기도,포천시,A,당도,3,2,Cheddar,B,9040,2급지
MALE,50대,자영업,SINGLE,서울시,양천구,G,깊이감,2,1,Brie,G,9041,1급지
FEMALE,30대,자영업,SINGLE,충청도,청주시,A,당도,5,2,Valencay,F,9042,1급지
FEMALE,40대,연구원,MARREID,충청도,청주시,C,깊이감,2,1,Roquefort,B,9043,1급지
FEMALE,40대,공무원,MARREID,부산시,사하구,B,당도,2,1,Gorgonzola,E,9044,2급지
MALE,20대,공무원,SINGLE,경기도,안양시,B,깊이감,2,1,Brie,B,9045,3급지
FEMALE,20대,자영업,SINGLE,서울시,마포구,B,깊이감,1,1,Ricotta,F,9046,4급지
MALE,40대,중소기업직원,MARREID,경상도,하동군,E,깊이감,1,1,Gorgonzola,H,9047,5급지
FEMALE,50대,변호사,MARREID,경상도,포항시 남구,C,당도,3,2,Camenbert,E,9048,2급지
MALE,50대,임시직,SINGLE,전라도,해남군,D,당도,4,2,Cheddar,F,9049,4급지
FEMALE,40대,임시직,MARREID,서울시,강남구,F,깊이감,2,1,Valencay,D,9050,1급지
MALE,30대,중소기업직원,SINGLE,경상도,포항시 남구,G,깊이감,2,1,Ricotta,H,9051,2급지
FEMALE,50대,벤처직원,MARREID,서울시,강북구,G,당도,1,1,Ricotta,D,9052,3급지
FEMALE,30대,자영업,MARREID,경기도,가평군,G,당도,3,1,Brie,E,9053,3급지
FEMALE,30대,연구원,MARREID,전라도,해남군,E,당도,2,1,Ricotta,D,9054,4급지
FEMALE,30대,자영업,SINGLE,서울시,강동구,A,당도,2,1,Cheddar,G,9055,2급지
FEMALE,40대,벤처직원,MARREID,서울시,강남구,D,깊이감,1,1,Annon,C,9056,1급지
FEMALE,20대,중소기업직원,MARREID,전라도,구례군,B,당도,2,1,Brie,B,9057,6급지
FEMALE,20대,중소기업직원,SINGLE,전라도,곡성군,B,깊이감,2,1,Annon,B,9058,6급지
MALE,20대,자영업,MARREID,부산시,사하구,B,깊이감,3,2,Valencay,B,9059,2급지
FEMALE,30대,연구원,SINGLE,부산시,연제구,E,당도,2,1,Annon,E,9060,4급지
FEMALE,20대,학생,MARREID,충청도,청주시,B,깊이감,2,1,Ricotta,E,9061,1급지
MALE,20대,중소기업직원,MARREID,전라도,구례군,E,깊이감,2,1,Annon,A,9062,6급지
FEMALE,50대,의사,MARREID,경상도,거제시,C,당도,3,1,Gorgonzola,D,9063,5급지
MALE,20대,자영업,MARREID,경상도,포항시 남구,H,당도,4,1,Annon,F,9064,2급지
MALE,50대,자영업,MARREID,충청도,홍성군,A,깊이감,3,2,Gorgonzola,F,9065,5급지
FEMALE,30대,임시직,SINGLE,경기도,화성시,G,깊이감,2,1,Gorgonzola,B,9066,2급지
MALE,50대,임시직,SINGLE,충청도,충주시,H,깊이감,4,1,Ricotta,F,9067,6급지
FEMALE,40대,기자,MARREID,서울시,강남구,C,깊이감,4,1,Ricotta,F,9068,1급지
MALE,30대,변호사,SINGLE,서울시,강남구,G,당도,3,1,Brie,G,9069,1급지
FEMALE,20대,학생,MARREID,충청도,청주시,B,당도,1,1,Camenbert,C,9070,1급지
FEMALE,50대,벤처직원,MARREID,경상도,포항시 북구,B,당도,2,1,Annon,E,9071,3급지
FEMALE,30대,중소기업직원,MARREID,경기도,화성시,E,깊이감,2,1,Roquefort,E,9072,2급지
FEMALE,50대,벤처직원,MARREID,서울시,양천구,D,깊이감,2,1,Annon,E,9073,1급지
MALE,20대,중소기업직원,MARREID,부산시,진구,B,깊이감,1,1,Roquefort,B,9074,5급지
FEMALE,40대,벤처직원,MARREID,부산시,사하구,D,당도,2,1,Valencay,D,9075,2급지
FEMALE,40대,임시직,MARREID,충청도,홍성군,D,깊이감,1,1,Roquefort,C,9076,5급지
MALE,40대,벤처직원,MARREID,충청도,천안시,F,당도,2,1,Camenbert,F,9077,4급지
MALE,50대,중소기업직원,MARREID,전라도,익산시,A,깊이감,2,1,Cheddar,A,9078,6급지
FEMALE,40대,임시직,SINGLE,경기도,안양시,G,당도,1,1,Camenbert,C,9079,3급지
MALE,30대,벤처직원,SINGLE,서울시,강남구,H,당도,2,1,Brie,D,9080,1급지
FEMALE,30대,의사,MARREID,서울시,강남구,E,깊이감,1,1,Cheddar,B,9081,1급지
MALE,30대,연구원,SINGLE,경기도,평택시,E,깊이감,2,1,Gorgonzola,G,9082,3급지
FEMALE,40대,변호사,MARREID,경기도,가평군,H,깊이감,2,1,Valencay,G,9083,3급지
MALE,20대,기자,MARREID,충청도,청주시,E,깊이감,2,1,Cheddar,A,9084,1급지
FEMALE,40대,연구원,MARREID,경기도,화성시,C,깊이감,4,3,Annon,B,9085,2급지
MALE,50대,벤처직원,MARREID,경기도,안양시,A,당도,1,1,Ricotta,H,9086,3급지
FEMALE,50대,임시직,MARREID,서울시,마포구,D,깊이감,1,1,Camenbert,F,9087,4급지
MALE,40대,자영업,MARREID,서울시,강동구,E,깊이감,2,1,Brie,E,9088,2급지
FEMALE,30대,공무원,SINGLE,부산시,사하구,C,깊이감,3,2,Cheddar,E,9089,2급지
FEMALE,40대,임시직,SINGLE,경기도,안양시,G,깊이감,3,2,Roquefort,G,9090,3급지
MALE,50대,임시직,MARREID,충청도,충주시,G,깊이감,3,2,Cheddar,H,9091,6급지
FEMALE,40대,연구원,MARREID,부산시,해운대구,C,당도,2,1,Annon,E,9092,1급지
FEMALE,40대,벤처직원,MARREID,전라도,해남군,D,당도,2,1,Roquefort,D,9093,4급지
MALE,40대,벤처직원,SINGLE,서울시,마포구,A,당도,2,1,Camenbert,H,9094,4급지
FEMALE,20대,벤처직원,SINGLE,경기도,화성시,H,깊이감,4,3,Valencay,D,9095,2급지
MALE,30대,자영업,SINGLE,경상도,거제시,A,당도,2,1,Gorgonzola,C,9096,5급지
MALE,50대,공무원,SINGLE,전라도,광양시,A,깊이감,4,1,Annon,F,9097,4급지
FEMALE,20대,자영업,SINGLE,경기도,화성시,B,당도,2,1,Valencay,B,9098,2급지
FEMALE,40대,중소기업직원,MARREID,충청도,청주시,D,당도,4,2,Ricotta,E,9100,1급지
FEMALE,40대,의사,MARREID,충청도,청주시,C,당도,1,1,Camenbert,B,9101,1급지
MALE,20대,임시직,SINGLE,경상도,하동군,C,당도,2,1,Cheddar,B,9102,5급지
FEMALE,50대,벤처직원,MARREID,부산시,연제구,F,당도,3,2,Ricotta,D,9103,4급지
MALE,30대,자영업,SINGLE,충청도,청주시,B,깊이감,2,1,Camenbert,G,9104,1급지
MALE,30대,자영업,SINGLE,서울시,양천구,E,당도,3,1,Annon,E,9105,1급지
FEMALE,40대,변호사,MARREID,전라도,해남군,D,당도,2,1,Brie,B,9106,4급지
FEMALE,30대,공무원,MARREID,경기도,화성시,A,당도,3,2,Gorgonzola,D,9107,2급지
FEMALE,40대,공무원,MARREID,부산시,기장군,D,당도,2,1,Roquefort,E,9108,1급지
MALE,30대,회사직원,SINGLE,부산시,사하구,F,깊이감,3,1,Valencay,F,9109,2급지
MALE,40대,자영업,MARREID,서울시,강남구,B,당도,3,1,Ricotta,H,9110,1급지
FEMALE,20대,임시직,SINGLE,서울시,강동구,B,당도,3,2,Valencay,E,9111,2급지
MALE,30대,기자,SINGLE,서울시,양천구,G,깊이감,3,2,Gorgonzola,E,9112,1급지
FEMALE,50대,교수,MARREID,충청도,청주시,C,당도,2,1,Annon,C,9113,1급지
MALE,50대,중소기업직원,MARREID,경기도,가평군,A,당도,1,1,Valencay,F,9114,3급지
FEMALE,40대,임시직,MARREID,경상도,하동군,D,당도,1,1,Annon,B,9115,5급지
FEMALE,40대,벤처직원,SINGLE,서울시,강동구,G,깊이감,3,2,Ricotta,D,9116,2급지
FEMALE,20대,학생,MARREID,서울시,강남구,G,깊이감,1,1,Brie,C,9117,1급지
FEMALE,20대,중소기업직원,MARREID,충청도,청주시,B,당도,4,3,Ricotta,E,9118,1급지
FEMALE,50대,교수,SINGLE,서울시,강동구,E,당도,2,1,Roquefort,E,9119,2급지
FEMALE,40대,연구원,MARREID,서울시,강남구,E,당도,1,1,Roquefort,D,9120,1급지
FEMALE,20대,공무원,SINGLE,서울시,양천구,E,깊이감,5,4,Valencay,D,9121,1급지
FEMALE,30대,의사,MARREID,경기도,가평군,E,당도,1,1,Annon,D,9122,3급지
FEMALE,30대,기자,SINGLE,부산시,연제구,E,깊이감,2,1,Roquefort,E,9123,4급지
FEMALE,40대,변호사,SINGLE,부산시,해운대구,H,당도,4,1,Cheddar,F,9124,1급지
MALE,50대,임시직,SINGLE,전라도,광양시,B,깊이감,4,1,Annon,C,9125,4급지
MALE,30대,중소기업직원,SINGLE,충청도,청주시,H,당도,2,1,Cheddar,H,9126,1급지
FEMALE,50대,중소기업직원,MARREID,충청도,천안시,B,당도,1,1,Gorgonzola,D,9127,4급지
FEMALE,30대,자영업,MARREID,부산시,사하구,F,깊이감,3,2,Gorgonzola,B,9128,2급지
MALE,40대,의사,MARREID,충청도,청주시,E,깊이감,3,2,Gorgonzola,H,9129,1급지
MALE,30대,교수,MARREID,충청도,홍성군,A,깊이감,2,1,Cheddar,D,9130,5급지
FEMALE,40대,교수,SINGLE,서울시,양천구,D,깊이감,2,1,Camenbert,C,9131,1급지
MALE,50대,의사,MARREID,충청도,천안시,D,당도,2,1,Brie,A,9132,4급지
FEMALE,40대,자영업,MARREID,전라도,구례군,D,깊이감,2,1,Ricotta,H,9133,6급지
FEMALE,30대,자영업,MARREID,경기도,포천시,H,당도,3,2,Annon,B,9134,2급지
MALE,50대,임시직,SINGLE,서울시,양천구,F,당도,2,1,Brie,E,9135,1급지
MALE,30대,자영업,MARREID,충청도,청주시,E,깊이감,4,2,Annon,B,9136,1급지
FEMALE,50대,공무원,MARREID,부산시,해운대구,D,깊이감,2,1,Annon,A,9137,1급지
FEMALE,40대,교수,MARREID,부산시,사하구,B,당도,2,1,Cheddar,D,9138,2급지
FEMALE,50대,중소기업직원,MARREID,부산시,해운대구,D,당도,3,1,Brie,E,9139,1급지
MALE,20대,벤처직원,MARREID,부산시,해운대구,B,당도,2,1,Cheddar,A,9140,1급지
FEMALE,40대,벤처직원,MARREID,부산시,해운대구,B,당도,2,1,Ricotta,E,9141,1급지
FEMALE,40대,공무원,MARREID,서울시,양천구,D,당도,1,1,Annon,E,9142,1급지
FEMALE,20대,중소기업직원,MARREID,전라도,광양시,B,깊이감,4,2,Ricotta,C,9143,4급지
MALE,50대,벤처직원,MARREID,전라도,광양시,E,당도,1,1,Gorgonzola,G,9144,4급지
FEMALE,20대,벤처직원,MARREID,부산시,연제구,E,깊이감,2,1,Annon,G,9145,4급지
FEMALE,30대,교수,MARREID,경상도,함안군,E,당도,2,1,Roquefort,D,9146,5급지
FEMALE,20대,회사직원,MARREID,경기도,평택시,B,당도,2,1,Roquefort,D,9147,3급지
MALE,40대,공무원,MARREID,서울시,양천구,F,당도,3,2,Valencay,H,9148,1급지
MALE,40대,공무원,MARREID,경기도,포천시,G,깊이감,2,1,Ricotta,F,9149,2급지
FEMALE,40대,벤처직원,MARREID,충청도,홍성군,D,당도,3,1,Valencay,C,9150,5급지
FEMALE,20대,회사직원,MARREID,부산시,사하구,B,깊이감,2,1,Camenbert,C,9151,2급지
MALE,40대,회사직원,MARREID,서울시,양천구,H,깊이감,2,1,Ricotta,F,9152,1급지
FEMALE,50대,연구원,SINGLE,서울시,강남구,C,당도,2,1,Gorgonzola,C,9153,1급지
FEMALE,40대,임시직,SINGLE,부산시,사하구,B,당도,1,1,Ricotta,F,9154,2급지
MALE,20대,학생,MARREID,경기도,평택시,E,깊이감,2,1,Camenbert,D,9155,3급지
MALE,30대,중소기업직원,MARREID,부산시,연제구,F,깊이감,4,1,Roquefort,D,9156,4급지
MALE,50대,임시직,MARREID,부산시,해운대구,B,깊이감,3,1,Brie,D,9157,1급지
FEMALE,40대,공무원,MARREID,경기도,평택시,A,당도,1,1,Ricotta,C,9158,3급지
MALE,50대,자영업,SINGLE,전라도,구례군,E,깊이감,2,1,Roquefort,F,9159,6급지
FEMALE,20대,공무원,SINGLE,충청도,청주시,B,당도,3,2,Ricotta,B,9160,1급지
FEMALE,50대,공무원,MARREID,경상도,포항시 남구,D,깊이감,5,1,Ricotta,E,9161,2급지
FEMALE,30대,변호사,SINGLE,부산시,사하구,D,당도,2,1,Cheddar,G,9162,2급지
MALE,30대,변호사,MARREID,경상도,포항시 남구,B,당도,2,1,Gorgonzola,D,9163,2급지
MALE,30대,의사,MARREID,경기도,포천시,E,깊이감,4,3,Camenbert,D,9164,2급지
FEMALE,30대,의사,MARREID,전라도,해남군,E,깊이감,3,1,Roquefort,E,9165,4급지
MALE,30대,변호사,MARREID,전라도,광양시,E,깊이감,2,1,Cheddar,E,9166,4급지
FEMALE,20대,자영업,MARREID,서울시,강남구,D,깊이감,2,1,Annon,E,9167,1급지
MALE,30대,벤처직원,SINGLE,부산시,사하구,H,당도,3,2,Valencay,D,9168,2급지
FEMALE,30대,중소기업직원,MARREID,서울시,강동구,C,깊이감,1,1,Camenbert,D,9169,2급지
FEMALE,30대,자영업,MARREID,충청도,충주시,H,깊이감,3,1,Annon,G,9170,6급지
MALE,20대,자영업,MARREID,경기도,화성시,C,깊이감,3,1,Annon,H,9171,2급지
FEMALE,30대,연구원,MARREID,경상도,포항시 남구,C,당도,1,1,Cheddar,B,9172,2급지
FEMALE,30대,자영업,SINGLE,경상도,포항시 남구,A,당도,1,1,Valencay,E,9173,2급지
FEMALE,40대,회사직원,MARREID,서울시,강북구,D,깊이감,3,2,Brie,D,9174,3급지
FEMALE,50대,자영업,MARREID,전라도,해남군,C,깊이감,1,1,Ricotta,E,9175,4급지
FEMALE,20대,임시직,MARREID,전라도,익산시,H,깊이감,4,3,Valencay,D,9176,6급지
MALE,40대,회사직원,MARREID,경기도,안양시,A,당도,2,1,Valencay,A,9177,3급지
FEMALE,30대,자영업,SINGLE,서울시,강동구,E,당도,5,3,Annon,A,9178,2급지
FEMALE,40대,변호사,SINGLE,부산시,사하구,C,당도,3,2,Gorgonzola,C,9179,2급지
FEMALE,40대,벤처직원,MARREID,경기도,가평군,B,당도,1,1,Roquefort,F,9180,3급지
FEMALE,50대,회사직원,MARREID,충청도,천안시,D,깊이감,2,1,Cheddar,E,9181,4급지
MALE,40대,의사,MARREID,경기도,포천시,F,당도,2,1,Gorgonzola,A,9182,2급지
FEMALE,50대,자영업,SINGLE,경기도,화성시,C,깊이감,1,1,Ricotta,H,9183,2급지
MALE,20대,변호사,SINGLE,부산시,해운대구,D,깊이감,2,1,Valencay,A,9184,1급지
FEMALE,40대,기자,MARREID,경상도,포항시 북구,C,깊이감,2,1,Annon,E,9185,3급지
MALE,30대,임시직,SINGLE,경상도,하동군,B,깊이감,5,2,Annon,B,9186,5급지
MALE,20대,자영업,SINGLE,전라도,해남군,C,당도,4,3,Gorgonzola,H,9187,4급지
FEMALE,20대,자영업,MARREID,서울시,양천구,E,당도,2,1,Cheddar,E,9188,1급지
FEMALE,30대,공무원,MARREID,서울시,강남구,E,깊이감,2,1,Cheddar,A,9189,1급지
FEMALE,20대,벤처직원,SINGLE,서울시,강남구,B,깊이감,1,1,Annon,C,9190,1급지
FEMALE,20대,회사직원,SINGLE,경기도,가평군,B,깊이감,2,1,Gorgonzola,H,9191,3급지
FEMALE,30대,자영업,MARREID,부산시,해운대구,E,깊이감,4,1,Gorgonzola,H,9192,1급지
MALE,40대,벤처직원,SINGLE,경상도,포항시 남구,H,깊이감,4,2,Ricotta,F,9193,2급지
MALE,50대,회사직원,SINGLE,경상도,포항시 남구,A,깊이감,3,1,Camenbert,H,9194,2급지
FEMALE,20대,학생,SINGLE,경상도,포항시 남구,A,당도,2,1,Cheddar,C,9195,2급지
FEMALE,20대,임시직,MARREID,경상도,포항시 남구,E,깊이감,3,1,Ricotta,B,9196,2급지
MALE,20대,임시직,SINGLE,서울시,강북구,H,당도,3,1,Annon,A,9197,3급지
MALE,20대,자영업,MARREID,경기도,화성시,D,당도,1,1,Valencay,H,9198,2급지
MALE,40대,공무원,MARREID,경기도,포천시,F,당도,2,1,Brie,A,9199,2급지
FEMALE,20대,학생,MARREID,부산시,진구,B,깊이감,4,2,Ricotta,C,9200,5급지
MALE,20대,자영업,MARREID,경상도,포항시 남구,A,당도,3,1,Brie,A,9201,2급지
FEMALE,50대,공무원,SINGLE,서울시,양천구,D,깊이감,3,1,Annon,E,9202,1급지
FEMALE,40대,임시직,MARREID,충청도,충주시,E,깊이감,2,1,Cheddar,F,9203,6급지
FEMALE,30대,공무원,MARREID,서울시,강남구,B,깊이감,2,1,Camenbert,D,9204,1급지
FEMALE,30대,임시직,SINGLE,충청도,청주시,D,당도,1,1,Cheddar,F,9205,1급지
MALE,50대,임시직,SINGLE,경상도,포항시 북구,C,당도,3,2,Gorgonzola,C,9206,3급지
FEMALE,40대,중소기업직원,MARREID,서울시,양천구,H,깊이감,4,2,Annon,E,9207,1급지
MALE,20대,학생,MARREID,서울시,양천구,G,깊이감,4,2,Camenbert,E,9208,1급지
MALE,30대,자영업,SINGLE,부산시,사하구,E,깊이감,3,2,Cheddar,C,9209,2급지
FEMALE,50대,연구원,MARREID,충청도,홍성군,G,당도,2,1,Cheddar,A,9210,5급지
MALE,20대,회사직원,SINGLE,부산시,기장군,G,당도,3,2,Valencay,H,9211,1급지
FEMALE,20대,벤처직원,MARREID,부산시,사하구,B,당도,4,3,Valencay,C,9212,2급지
FEMALE,40대,벤처직원,MARREID,충청도,청주시,D,당도,3,2,Annon,E,9213,1급지
MALE,30대,자영업,MARREID,충청도,청주시,B,깊이감,2,1,Gorgonzola,E,9214,1급지
FEMALE,40대,벤처직원,MARREID,서울시,강남구,D,깊이감,2,1,Roquefort,C,9215,1급지
FEMALE,50대,변호사,MARREID,전라도,구례군,C,깊이감,1,1,Gorgonzola,H,9216,6급지
FEMALE,20대,중소기업직원,MARREID,부산시,해운대구,A,깊이감,1,1,Brie,C,9217,1급지
MALE,50대,임시직,SINGLE,경기도,가평군,D,당도,2,1,Gorgonzola,H,9218,3급지
FEMALE,20대,학생,SINGLE,부산시,해운대구,B,당도,1,1,Ricotta,D,9219,1급지
MALE,20대,회사직원,MARREID,경기도,화성시,F,깊이감,3,1,Annon,G,9220,2급지
MALE,20대,중소기업직원,MARREID,서울시,강북구,G,깊이감,5,4,Roquefort,D,9221,3급지
MALE,20대,학생,MARREID,경기도,포천시,G,깊이감,2,1,Camenbert,D,9222,2급지
FEMALE,20대,자영업,SINGLE,충청도,청주시,G,당도,1,1,Annon,C,9223,1급지
FEMALE,40대,임시직,MARREID,경기도,안양시,G,깊이감,1,1,Annon,C,9224,3급지
FEMALE,50대,교수,MARREID,경상도,포항시 남구,H,깊이감,4,3,Valencay,E,9225,2급지
MALE,30대,중소기업직원,MARREID,전라도,익산시,F,깊이감,1,1,Valencay,D,9226,6급지
FEMALE,50대,의사,MARREID,경상도,함안군,C,깊이감,2,1,Brie,E,9227,5급지
FEMALE,30대,기자,MARREID,전라도,익산시,E,깊이감,2,1,Roquefort,D,9228,6급지
FEMALE,50대,임시직,MARREID,충청도,천안시,D,당도,2,1,Brie,D,9229,4급지
MALE,30대,의사,SINGLE,충청도,청주시,F,깊이감,2,1,Ricotta,G,9230,1급지
MALE,40대,자영업,MARREID,경상도,함안군,G,당도,2,1,Roquefort,C,9231,5급지
FEMALE,20대,공무원,SINGLE,부산시,해운대구,H,당도,1,1,Ricotta,B,9232,1급지
FEMALE,30대,자영업,MARREID,서울시,마포구,B,당도,3,1,Valencay,G,9233,4급지
FEMALE,50대,임시직,MARREID,서울시,강남구,F,깊이감,1,1,Annon,H,9234,1급지
FEMALE,40대,임시직,SINGLE,서울시,강남구,G,깊이감,1,1,Camenbert,G,9235,1급지
FEMALE,20대,학생,SINGLE,경기도,가평군,D,당도,1,1,Cheddar,B,9236,3급지
FEMALE,30대,의사,MARREID,경상도,함안군,D,깊이감,3,1,Brie,E,9237,5급지
FEMALE,50대,공무원,MARREID,서울시,강북구,F,깊이감,5,3,Cheddar,D,9238,3급지
FEMALE,50대,회사직원,MARREID,경상도,포항시 북구,B,깊이감,3,2,Brie,D,9239,3급지
FEMALE,50대,자영업,MARREID,경기도,화성시,G,깊이감,1,1,Brie,E,9240,2급지
MALE,50대,임시직,MARREID,서울시,강남구,H,깊이감,2,1,Ricotta,F,9241,1급지
FEMALE,40대,의사,MARREID,경상도,포항시 남구,D,당도,5,3,Ricotta,C,9242,2급지
FEMALE,40대,회사직원,MARREID,서울시,양천구,C,깊이감,2,1,Ricotta,E,9243,1급지
MALE,50대,연구원,MARREID,경기도,안양시,G,깊이감,3,2,Gorgonzola,H,9244,3급지
MALE,30대,임시직,MARREID,서울시,강동구,D,당도,2,1,Annon,D,9245,2급지
MALE,50대,중소기업직원,SINGLE,경상도,함안군,H,깊이감,1,1,Valencay,F,9246,5급지
